gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Avg_Monthly_Spend,Charge_per_Tenure,Service_Count
Male,0,Yes,No,70,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,0.0,Two year,No,Bank transfer (automatic),72.95,5265.55,No,75.22214285714286,1.0421428571428573,6.0
Female,0,No,Yes,10,1,1.0,DSL,1.0,0.0,1.0,1.0,0.0,1.0,One year,No,Credit card (automatic),73.55,693.3,No,69.33,7.3549999999999995,6.0
Male,0,No,No,72,1,1.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,No,Credit card (automatic),84.3,5997.1,No,83.29305555555555,1.1708333333333334,7.0
Female,0,Yes,Yes,49,1,0.0,DSL,0.0,1.0,1.0,0.0,1.0,1.0,One year,No,Credit card (automatic),78.0,3824.2,No,78.04489795918367,1.5918367346938775,5.0
Female,1,No,No,54,1,1.0,DSL,0.0,1.0,0.0,1.0,1.0,0.0,One year,No,Mailed check,72.1,3886.05,No,71.96388888888889,1.335185185185185,5.0
Female,0,No,No,71,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Two year,Yes,Credit card (automatic),106.75,7283.25,No,102.58098591549296,1.5035211267605635,7.0
Female,0,No,No,22,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Mailed check,19.25,412.55,No,18.75227272727273,0.875,1.0
Female,0,Yes,Yes,50,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),20.55,1070.25,No,21.405,0.41100000000000003,1.0
Female,0,Yes,Yes,43,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,20.0,817.95,No,19.022093023255817,0.46511627906976744,1.0
Female,0,Yes,Yes,45,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Credit card (automatic),24.65,1171.3,No,26.028888888888886,0.5477777777777777,2.0
Male,1,No,No,64,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,No,102.32265625,1.6171875,6.0
Female,0,Yes,Yes,23,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,23.85,625.65,No,27.202173913043477,1.0369565217391306,2.0
Female,0,Yes,No,68,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),25.8,1911.5,No,28.110294117647058,0.37941176470588234,2.0
Female,0,No,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,70.85,70.85,1.0
Male,0,No,No,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Yes,67.35,34.9,1.0
Male,0,No,No,26,1,0.0,DSL,0.0,0.0,0.0,1.0,1.0,0.0,One year,No,Credit card (automatic),59.45,1507.0,No,57.96153846153846,2.286538461538462,3.0
Male,0,Yes,No,55,0,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,Yes,54.150909090909096,0.9918181818181818,4.0
Male,0,No,No,14,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,20.05,299.3,No,21.37857142857143,1.4321428571428572,1.0
Male,0,Yes,No,71,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,Yes,Electronic check,82.55,5832.65,No,82.14999999999999,1.162676056338028,6.0
Male,0,No,No,64,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,0.0,One year,No,Electronic check,81.25,5567.55,No,86.99296875,1.26953125,7.0
Female,0,No,No,7,1,0.0,DSL,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Yes,64.4,10.107142857142858,4.0
Female,0,No,No,57,1,0.0,DSL,1.0,1.0,1.0,1.0,1.0,0.0,Two year,Yes,Credit card (automatic),74.3,4166.35,No,73.09385964912282,1.3035087719298246,6.0
Female,0,Yes,No,13,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,No,Electronic check,94.1,1215.6,Yes,93.5076923076923,7.238461538461538,5.0
Female,0,Yes,Yes,3,0,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),29.7,91.7,Yes,30.566666666666666,9.9,1.0
Male,1,Yes,No,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Credit card (automatic),109.7,7898.45,No,109.70069444444444,1.5236111111111112,7.0
Female,0,Yes,Yes,40,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,No,97.885,2.40875,5.0
Male,0,Yes,No,14,1,1.0,DSL,0.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,Yes,Credit card (automatic),66.6,979.5,No,69.96428571428571,4.757142857142857,4.0
Male,0,Yes,Yes,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,44.5,90.05,No,45.025,22.25,1.0
Male,1,No,No,66,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,One year,No,Credit card (automatic),110.9,7432.05,Yes,112.60681818181818,1.6803030303030304,7.0
Female,0,Yes,No,38,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,Yes,Electronic check,105.0,4026.4,Yes,105.9578947368421,2.763157894736842,6.0
Male,0,No,Yes,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,25.3,25.3,Yes,25.3,25.3,0.0
Male,0,No,No,22,1,0.0,DSL,0.0,1.0,0.0,1.0,0.0,0.0,One year,Yes,Credit card (automatic),55.15,1193.05,Yes,54.22954545454545,2.506818181818182,3.0
Male,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,20.1,20.1,Yes,20.1,20.1,1.0
Male,0,No,No,5,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Mailed check,80.1,398.55,No,79.71000000000001,16.02,2.0
Male,0,Yes,Yes,29,1,1.0,DSL,1.0,0.0,0.0,1.0,1.0,0.0,One year,No,Bank transfer (automatic),69.05,1958.45,No,67.53275862068966,2.3810344827586207,5.0
Male,0,Yes,Yes,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,69.9,69.9,Yes,69.9,69.9,1.0
Female,0,No,No,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,20.4,63.15,No,21.05,6.8,1.0
Male,0,Yes,Yes,71,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),19.7,1301.1,No,18.325352112676054,0.27746478873239433,1.0
Male,0,No,Yes,9,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,50.1,484.05,No,53.78333333333333,5.566666666666666,2.0
Male,0,No,No,43,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,101.4,4528.0,Yes,105.30232558139535,2.358139534883721,5.0
Female,0,No,No,48,1,1.0,DSL,1.0,1.0,1.0,0.0,1.0,1.0,One year,Yes,Credit card (automatic),83.45,3887.85,No,80.996875,1.7385416666666667,7.0
Male,0,No,No,26,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,No,84.95192307692308,3.332692307692308,4.0
Female,0,No,No,9,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),20.15,238.15,No,26.461111111111112,2.238888888888889,1.0
Male,0,No,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,80.8,80.8,Yes,80.8,80.8,2.0
Female,0,Yes,Yes,46,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),19.4,958.15,No,20.829347826086956,0.42173913043478256,1.0
Male,0,No,No,2,1,1.0,DSL,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,No,Bank transfer (automatic),62.05,118.3,Yes,59.15,31.025,3.0
Male,1,No,No,1,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,76.45,76.45,2.0
Male,0,Yes,Yes,64,0,0.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,Yes,Bank transfer (automatic),60.05,3845.45,No,60.08515625,0.93828125,5.0
Female,1,No,No,12,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Electronic check,91.3,1094.5,Yes,91.20833333333333,7.608333333333333,4.0
Male,1,Yes,No,6,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,95.625,15.958333333333334,4.0
Female,0,Yes,No,59,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,20.35,1267.0,No,21.47457627118644,0.34491525423728814,1.0
Female,0,No,No,7,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,One year,Yes,Mailed check,94.05,633.45,No,90.49285714285715,13.435714285714285,4.0
Female,1,Yes,No,72,1,1.0,DSL,1.0,1.0,1.0,0.0,1.0,1.0,Two year,Yes,Credit card (automatic),84.1,6129.65,No,85.13402777777777,1.1680555555555554,7.0
Male,1,No,No,16,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,78.75,1218.25,No,76.140625,4.921875,2.0
Male,0,Yes,No,25,1,1.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),55.55,1405.3,No,56.211999999999996,2.222,3.0
Female,0,Yes,No,34,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,No,Electronic check,62.65,2274.9,Yes,66.90882352941176,1.8426470588235293,5.0
Female,0,No,No,1,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,74.5,74.5,2.0
Female,0,Yes,Yes,10,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Yes,106.88499999999999,10.209999999999999,6.0
Male,0,Yes,No,24,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,20.1,533.9,No,22.245833333333334,0.8375,1.0
Female,0,Yes,Yes,10,1,1.0,DSL,1.0,1.0,0.0,0.0,1.0,0.0,One year,No,Electronic check,70.3,676.15,No,67.615,7.029999999999999,5.0
Male,0,Yes,No,69,1,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,One year,Yes,Credit card (automatic),53.65,3804.4,No,55.13623188405797,0.777536231884058,3.0
Male,0,No,No,57,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,20.75,1118.8,No,19.628070175438594,0.36403508771929827,1.0
Male,0,Yes,Yes,50,1,0.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,One year,Yes,Bank transfer (automatic),103.4,5236.4,No,104.728,2.068,6.0
Male,0,Yes,Yes,28,0,0.0,DSL,1.0,0.0,1.0,1.0,1.0,0.0,One year,No,Mailed check,50.8,1386.8,No,49.528571428571425,1.8142857142857143,4.0
Female,0,No,No,16,1,0.0,DSL,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,50.15,762.25,Yes,47.640625,3.134375,2.0
Male,0,No,No,25,1,0.0,DSL,1.0,1.0,0.0,1.0,1.0,1.0,Month-to-month,Yes,Mailed check,79.0,1902.0,No,76.08,3.16,6.0
Female,1,Yes,No,3,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,No,79.68333333333334,24.866666666666664,2.0
Male,0,Yes,No,61,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,One year,Yes,Bank transfer (automatic),96.5,5673.7,No,93.01147540983607,1.5819672131147542,4.0
Female,0,No,No,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,20.1,39.8,No,19.9,10.05,1.0
Male,0,Yes,Yes,51,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,19.4,997.75,No,19.563725490196077,0.3803921568627451,1.0
Female,0,Yes,Yes,71,1,0.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,Two year,No,Credit card (automatic),77.55,5574.35,No,78.51197183098591,1.0922535211267606,5.0
Female,0,Yes,Yes,20,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,20.05,406.05,No,20.302500000000002,1.0025,1.0
Male,0,Yes,Yes,6,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),19.85,138.85,No,23.141666666666666,3.3083333333333336,1.0
Female,0,No,No,6,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,20.2,123.65,No,20.608333333333334,3.3666666666666667,1.0
Female,0,No,No,29,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,No,Mailed check,67.45,1801.1,No,62.106896551724134,2.325862068965517,5.0
Male,0,No,No,36,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Credit card (automatic),18.55,689.0,No,19.13888888888889,0.5152777777777778,1.0
Female,0,No,No,28,0,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,29.75,790.7,No,28.239285714285717,1.0625,1.0
Female,0,Yes,No,7,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,83.21428571428571,12.357142857142858,3.0
Female,0,No,No,63,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,24.2,1618.2,No,25.685714285714287,0.3841269841269841,2.0
Male,0,Yes,Yes,48,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,23.55,1173.35,No,24.444791666666664,0.49062500000000003,2.0
Female,0,Yes,No,49,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Bank transfer (automatic),20.45,900.9,No,18.385714285714286,0.4173469387755102,1.0
Male,1,No,No,27,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,81.45,2122.05,Yes,78.59444444444445,3.0166666666666666,3.0
Male,0,Yes,No,72,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Credit card (automatic),92.3,6719.9,No,93.33194444444445,1.2819444444444443,8.0
Male,0,Yes,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,69.15,69.15,Yes,69.15,69.15,1.0
Female,0,Yes,Yes,72,0,0.0,DSL,0.0,1.0,0.0,1.0,1.0,1.0,Two year,No,Credit card (automatic),53.65,3784.0,No,52.55555555555556,0.7451388888888889,4.0
Female,0,No,No,47,0,0.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,One year,No,Credit card (automatic),39.65,1798.65,No,38.26914893617022,0.8436170212765958,3.0
Female,0,No,No,1,1,0.0,DSL,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Electronic check,54.65,54.65,No,54.65,54.65,2.0
Female,0,No,No,36,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,Yes,Bank transfer (automatic),104.8,3886.45,No,107.95694444444445,2.911111111111111,6.0
Male,0,Yes,Yes,43,0,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),29.3,1224.05,No,28.46627906976744,0.6813953488372093,1.0
Female,1,Yes,No,27,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Month-to-month,No,Electronic check,83.85,2310.2,No,85.56296296296296,3.105555555555555,7.0
Female,0,No,No,9,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,79.55,723.4,Yes,80.37777777777778,8.838888888888889,2.0
Female,0,No,No,38,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,Yes,Electronic check,103.65,3988.5,No,104.96052631578948,2.7276315789473684,6.0
Female,1,No,No,35,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,99.05,3554.6,No,101.56,2.83,5.0
Female,0,Yes,Yes,1,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,0.0,Two year,No,Mailed check,73.35,1397.475,No,1397.475,73.35,6.0
Female,0,Yes,No,59,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,1.0,Two year,Yes,Mailed check,100.05,6034.85,No,102.285593220339,1.6957627118644067,5.0
Male,0,No,No,27,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),20.35,531.6,No,19.68888888888889,0.7537037037037038,1.0
Female,1,No,No,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,43.95,85.1,No,42.55,21.975,1.0
Male,0,No,No,7,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,23.5,173.0,No,24.714285714285715,3.357142857142857,2.0
Female,0,No,No,36,1,1.0,DSL,0.0,1.0,0.0,1.0,0.0,1.0,One year,Yes,Mailed check,70.7,2511.95,No,69.77638888888889,1.963888888888889,5.0
Female,0,Yes,Yes,41,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,No,94.96585365853659,2.3,5.0
Female,0,No,No,13,0,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,29.15,357.15,No,27.47307692307692,2.2423076923076923,1.0
Male,0,No,Yes,19,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),20.85,467.5,No,24.605263157894736,1.0973684210526315,1.0
Female,0,Yes,No,60,0,0.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,Two year,No,Bank transfer (automatic),37.7,2288.7,No,38.144999999999996,0.6283333333333334,3.0
Female,0,No,Yes,48,1,0.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,0.0,Two year,Yes,Mailed check,95.5,4627.85,Yes,96.41354166666667,1.9895833333333333,5.0
Male,1,No,No,3,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,No,Electronic check,91.05,289.1,Yes,96.36666666666667,30.349999999999998,4.0
Male,0,Yes,No,69,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,0.0,Two year,Yes,Mailed check,92.45,6460.55,No,93.63115942028986,1.3398550724637681,5.0
Male,0,No,No,43,0,0.0,DSL,0.0,0.0,1.0,1.0,0.0,1.0,One year,No,Electronic check,44.15,1931.3,No,44.913953488372094,1.0267441860465116,3.0
Female,0,No,Yes,11,0,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,One year,Yes,Mailed check,36.05,402.6,No,36.6,3.277272727272727,2.0
Female,0,Yes,No,45,1,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,No,49.36777777777778,1.1166666666666667,2.0
Male,0,Yes,No,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Credit card (automatic),109.75,7758.9,No,107.76249999999999,1.5243055555555556,7.0
Female,1,Yes,No,2,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,79.2,172.85,Yes,86.425,39.6,3.0
Female,0,Yes,Yes,12,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),20.3,224.5,No,18.708333333333332,1.6916666666666667,1.0
Female,0,Yes,Yes,67,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,One year,Yes,Credit card (automatic),112.35,7388.45,No,110.27537313432836,1.676865671641791,7.0
Male,0,Yes,No,37,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,0.0,Two year,No,Mailed check,94.3,3460.95,No,93.53918918918919,2.5486486486486486,5.0
Female,0,No,No,39,0,0.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,One year,No,Bank transfer (automatic),41.15,1700.9,No,43.61282051282051,1.0551282051282052,3.0
Female,0,No,No,41,1,1.0,DSL,1.0,0.0,1.0,1.0,0.0,1.0,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,No,75.38170731707318,1.8207317073170732,6.0
Female,0,No,No,25,0,0.0,DSL,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,48.25,1293.8,No,51.751999999999995,1.93,3.0
Male,0,Yes,Yes,8,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,1.0,Two year,Yes,Credit card (automatic),76.15,645.8,No,80.725,9.51875,6.0
Female,0,Yes,Yes,71,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,No,Mailed check,71.1,5224.95,No,73.59084507042253,1.0014084507042254,6.0
Male,0,No,No,5,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,No,Electronic check,96.55,500.1,No,100.02000000000001,19.31,5.0
Female,0,No,No,30,1,1.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,One year,Yes,Credit card (automatic),79.3,2427.1,No,80.90333333333334,2.643333333333333,6.0
Male,0,No,No,40,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,1.0,One year,Yes,Credit card (automatic),89.6,3488.15,No,87.20375,2.2399999999999998,4.0
Female,0,No,No,54,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Mailed check,20.5,1035.7,No,19.17962962962963,0.37962962962962965,1.0
Male,0,Yes,No,72,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Two year,Yes,Bank transfer (automatic),106.3,7565.35,No,105.07430555555555,1.4763888888888888,6.0
Male,0,Yes,Yes,28,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,No,Bank transfer (automatic),100.35,2799.0,No,99.96428571428571,3.5839285714285714,5.0
Male,0,Yes,Yes,18,1,0.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,1.0,Month-to-month,Yes,Electronic check,85.6,1601.5,No,88.97222222222223,4.7555555555555555,3.0
Female,0,No,No,2,0,0.0,DSL,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,42.75,22.625,2.0
Female,0,Yes,Yes,59,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,Yes,Electronic check,106.15,6256.2,No,106.03728813559322,1.7991525423728814,6.0
Male,0,Yes,Yes,22,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Electronic check,51.1,1232.9,No,56.040909090909096,2.3227272727272728,2.0
Female,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,19.9,19.9,No,19.9,19.9,1.0
Female,1,Yes,No,72,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Credit card (automatic),25.7,1937.4,No,26.908333333333335,0.35694444444444445,2.0
Female,1,No,No,14,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,78.30357142857143,5.307142857142857,2.0
Male,0,Yes,No,50,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,One year,No,Electronic check,99.4,5059.75,No,101.195,1.9880000000000002,5.0
Female,0,Yes,Yes,48,1,0.0,DSL,1.0,0.0,1.0,1.0,1.0,0.0,One year,No,Bank transfer (automatic),69.7,3023.65,No,62.99270833333333,1.4520833333333334,5.0
Female,0,Yes,Yes,49,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,98.35,4889.2,No,99.7795918367347,2.007142857142857,5.0
Male,0,Yes,Yes,28,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,No,Electronic check,85.45,2289.9,No,81.78214285714286,3.0517857142857143,3.0
Male,1,No,No,68,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,95.9,6503.2,No,95.63529411764705,1.410294117647059,5.0
Male,0,No,No,13,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,No,Electronic check,100.75,1313.25,No,101.01923076923077,7.75,5.0
Female,0,No,No,11,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,Yes,Electronic check,89.2,990.3,No,90.02727272727272,8.10909090909091,4.0
Female,0,Yes,No,3,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,76.0,24.7,2.0
Male,1,Yes,No,57,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,No,Electronic check,100.6,5746.15,Yes,100.80964912280702,1.7649122807017543,5.0
Male,0,No,No,3,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,75.0,209.1,Yes,69.7,25.0,2.0
Male,0,Yes,No,72,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),25.75,1864.2,No,25.891666666666666,0.3576388888888889,2.0
Male,0,Yes,Yes,70,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Electronic check,84.1,5979.7,No,85.42428571428572,1.2014285714285713,7.0
Female,0,Yes,Yes,49,1,1.0,DSL,0.0,1.0,0.0,1.0,1.0,1.0,Two year,No,Bank transfer (automatic),79.3,3902.45,No,79.64183673469387,1.6183673469387754,6.0
Female,1,Yes,No,67,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,1.0,One year,Yes,Credit card (automatic),107.05,7142.5,No,106.6044776119403,1.5977611940298506,6.0
Male,0,No,No,46,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),20.05,902.0,No,19.608695652173914,0.43586956521739134,1.0
Female,1,No,No,64,1,0.0,DSL,1.0,1.0,0.0,1.0,1.0,0.0,Two year,Yes,Credit card (automatic),70.2,4481.0,Yes,70.015625,1.096875,5.0
Female,0,Yes,No,37,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No,21.762162162162163,0.527027027027027,1.0
